TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN0000239,2023-01-02,Stuffed Animal Large,Toys,West,Offline,1,1170.41,1170.41,Credit Card,CUST10191
TXN0000240,2023-01-02,Samsung Galaxy S24,Electronics,South,Online,1,54857.0,54857.0,Cash,CUST08717
TXN0000241,2023-01-02,Dumbbell Set 20kg,Sports,West,Offline,1,6530.37,6530.37,Credit Card,CUST09753
TXN0000242,2023-01-02,Protein Powder 1kg,Grocery,West,Online,1,4835.6,4835.6,UPI,CUST01931
TXN0000243,2023-01-02,Organic Green Tea,Grocery,East,Offline,3,876.44,2629.32,Net Banking,CUST00296
TXN0000244,2023-01-02,Premium Denim Jacket,Fashion,East,Offline,2,7609.49,15218.98,UPI,CUST07153
TXN0000245,2023-01-02,Apple AirPods Pro,Electronics,East,Offline,2,25135.99,50271.98,Credit Card,CUST04549
TXN0000246,2023-01-02,Vitamin C Serum 30ml,Beauty,South,Offline,1,1404.24,1404.24,UPI,CUST10825
TXN0000247,2023-01-03,Protein Powder 1kg,Grocery,East,Offline,2,1726.16,3452.32,Credit Card,CUST10867
TXN0000248,2023-01-03,Electric Kettle 1.5L,Appliances,West,Online,2,1680.35,3360.7,Cash,CUST00085
TXN0000249,2023-01-03,Modular Bookshelf,Furniture,West,Offline,1,9707.93,9707.93,UPI,CUST11244
TXN0000250,2023-01-03,Wireless Earbuds X1,Electronics,North,Offline,1,5233.51,5233.51,Credit Card,CUST00667
TXN0000251,2023-01-03,Bedside Table Pair,Furniture,West,Offline,1,9688.25,9688.25,Cash,CUST06791
TXN0000252,2023-01-03,Swimming Goggles,Sports,East,Offline,2,589.03,1178.06,Cash,CUST02992
TXN0000253,2023-01-03,Cooking Oil 5L,Grocery,West,Online,4,984.98,3939.92,Net Banking,CUST03655
TXN0000254,2023-01-03,"Smart LED TV 55""",Electronics,North,Online,1,48943.04,48943.04,Net Banking,CUST04994
TXN0000255,2023-01-03,Bedside Table Pair,Furniture,West,Offline,1,7401.75,7401.75,UPI,CUST05335
TXN0000256,2023-01-03,Handbag Leather,Fashion,East,Online,1,9847.73,9847.73,Net Banking,CUST07224
TXN0000257,2023-01-03,Honey Raw 500g,Grocery,North,Online,1,554.59,554.59,Cash,CUST05813
TXN0000258,2023-01-03,Microwave Oven 28L,Appliances,South,Online,1,8025.53,8025.53,Credit Card,CUST04757
TXN0000259,2023-01-03,iPhone 15 Pro,Electronics,West,Offline,1,110509.01,110509.01,Cash,CUST00100
TXN0000260,2023-01-03,Vitamin C Serum 30ml,Beauty,South,Offline,2,759.44,1518.88,UPI,CUST08010
TXN0000261,2023-01-03,Water Purifier RO,Appliances,South,Online,1,13470.04,13470.04,Credit Card,CUST11351
TXN0000262,2023-01-03,Dumbbell Set 20kg,Sports,North,Online,2,4367.42,8734.84,UPI,CUST07106
TXN0000263,2023-01-03,Wireless Earbuds X1,Electronics,North,Online,1,5686.13,5686.13,Credit Card,CUST03308
TXN0000264,2023-01-03,Room Heater 2000W,Appliances,North,Offline,1,1560.2,1560.2,Credit Card,CUST10330
TXN0000265,2023-01-03,Whole Wheat Atta 10kg,Grocery,East,Online,1,412.73,412.73,Credit Card,CUST09579
TXN0000266,2023-01-03,Phone Case Premium,Accessories,North,Offline,2,586.42,1172.84,Credit Card,CUST06480
TXN0000267,2023-01-03,Sunscreen SPF 50+ 100ml,Beauty,South,Online,1,874.59,874.59,UPI,CUST06617
TXN0000268,2023-01-03,Sports Sneakers Pro,Fashion,South,Online,3,6313.5,18940.5,UPI,CUST06997
TXN0000269,2023-01-03,Wireless Earbuds X1,Electronics,West,Offline,1,9930.13,9930.13,Credit Card,CUST07858
TXN0000270,2023-01-03,Dumbbell Set 20kg,Sports,South,Offline,1,2124.69,2124.69,Net Banking,CUST06134
TXN0000271,2023-01-03,Apple AirPods Pro,Electronics,East,Offline,1,24358.32,24358.32,Net Banking,CUST02560
TXN0000272,2023-01-03,Organic Green Tea,Grocery,North,Offline,1,584.49,584.49,UPI,CUST01081
TXN0000273,2023-01-03,Handbag Leather,Fashion,North,Online,1,6685.4,6685.4,Cash,CUST03023
TXN0000274,2023-01-03,Cooking Oil 5L,Grocery,East,Online,3,893.24,2679.72,UPI,CUST07226
TXN0000275,2023-01-03,Woolen Sweater,Fashion,West,Offline,3,5189.77,15569.31,Credit Card,CUST00145
TXN0000276,2023-01-03,Wireless Charger 20W,Accessories,West,Offline,1,2138.65,2138.65,Net Banking,CUST03919
TXN0000277,2023-01-03,Ethnic Kurta Set,Fashion,North,Online,1,2384.47,2384.47,Cash,CUST01861
TXN0000278,2023-01-03,Woolen Sweater,Fashion,East,Offline,1,3437.93,3437.93,UPI,CUST11137
TXN0000279,2023-01-03,Sofa Set 3+1+1,Furniture,West,Offline,1,66176.6,66176.6,Credit Card,CUST08807
TXN0000280,2023-01-03,Pen Set Roller 12pc,Stationery,West,Online,1,330.17,330.17,UPI,CUST04595
TXN0000281,2023-01-03,Science Kit Kids,Toys,North,Online,3,561.54,1684.62,Cash,CUST03379
TXN0000282,2023-01-03,Ergonomic Office Chair,Furniture,East,Online,1,14076.65,14076.65,Credit Card,CUST03061
TXN0000283,2023-01-03,Silk Saree Premium,Fashion,South,Offline,3,3902.57,11707.71,Credit Card,CUST00127
TXN0000284,2023-01-03,Silk Saree Premium,Fashion,West,Offline,2,7387.12,14774.24,UPI,CUST09494
TXN0000285,2023-01-03,Whole Wheat Atta 10kg,Grocery,North,Offline,2,309.81,619.62,Credit Card,CUST00371
TXN0000286,2023-01-03,Protein Powder 1kg,Grocery,East,Online,3,2526.8,7580.4,Credit Card,CUST00426
TXN0000287,2023-01-03,Sticky Notes Bulk Pack,Stationery,West,Online,4,314.32,1257.28,Cash,CUST00107
TXN0000288,2023-01-03,Sticky Notes Bulk Pack,Stationery,North,Offline,1,195.6,195.6,Cash,CUST09803
TXN0000289,2023-01-03,Lipstick Matte Collection,Beauty,East,Offline,2,361.74,723.48,Cash,CUST06003
TXN0000290,2023-01-03,File Cabinet Organizer,Stationery,West,Offline,3,766.36,2299.08,UPI,CUST08387
TXN0000291,2023-01-03,Sony WH-1000XM5,Electronics,East,Online,1,28422.06,28422.06,Cash,CUST00417
TXN0000292,2023-01-03,Electric Kettle 1.5L,Appliances,West,Offline,2,2113.42,4226.84,Credit Card,CUST10385
TXN0000293,2023-01-03,Casual T-Shirt 3-Pack,Fashion,West,Offline,2,2307.65,4615.3,Net Banking,CUST10010
TXN0000294,2023-01-03,Casual T-Shirt 3-Pack,Fashion,East,Online,3,1040.38,3121.14,Credit Card,CUST09108
TXN0000295,2023-01-03,"Smart LED TV 55""",Electronics,East,Online,1,68818.5,68818.5,Credit Card,CUST09291
TXN0000296,2023-01-03,Organic Green Tea,Grocery,North,Online,1,427.08,427.08,Net Banking,CUST05072
TXN0000297,2023-01-03,Educational Puzzle Set,Toys,West,Online,1,1484.42,1484.42,UPI,CUST11936
TXN0000298,2023-01-03,Vitamin C Serum 30ml,Beauty,South,Offline,1,1732.39,1732.39,Credit Card,CUST10337
TXN0000299,2023-01-03,Yoga Mat Premium,Sports,South,Offline,1,2111.41,2111.41,Net Banking,CUST00254
TXN0000300,2023-01-03,Phone Case Premium,Accessories,North,Offline,3,531.39,1594.17,UPI,CUST04542
TXN0000301,2023-01-03,iPhone 15 Pro,Electronics,East,Offline,2,96907.83,193815.66,UPI,CUST05272
TXN0000302,2023-01-03,Foundation HD Liquid,Beauty,South,Online,1,1297.75,1297.75,Credit Card,CUST01979
TXN0000303,2023-01-03,Smartwatch Budget,Accessories,West,Offline,3,5937.1,17811.3,Credit Card,CUST04359
TXN0000304,2023-01-03,Mixer Grinder 750W,Appliances,West,Online,1,7103.11,7103.11,UPI,CUST08916
TXN0000305,2023-01-03,Lipstick Matte Collection,Beauty,West,Online,1,409.84,409.84,UPI,CUST07030
TXN0000306,2023-01-03,Ethnic Kurta Set,Fashion,North,Offline,2,3976.06,7952.12,Net Banking,CUST00778
TXN0000307,2023-01-03,Badminton Racket Pro,Sports,South,Online,3,2674.2,8022.6,UPI,CUST08801
TXN0000308,2023-01-03,Honey Raw 500g,Grocery,North,Online,3,539.25,1617.75,UPI,CUST06365
TXN0000309,2023-01-03,Kindle Paperwhite,Electronics,West,Offline,1,19478.58,19478.58,Credit Card,CUST02503
TXN0000310,2023-01-03,Quinoa 500g,Grocery,North,Offline,5,436.26,2181.3,UPI,CUST00184
TXN0000311,2023-01-03,Night Cream Premium,Beauty,North,Online,1,2311.56,2311.56,Cash,CUST00288
TXN0000312,2023-01-03,Yoga Mat Premium,Sports,East,Offline,2,1627.12,3254.24,UPI,CUST05170
TXN0000313,2023-01-03,Resistance Bands Set,Sports,North,Offline,2,771.27,1542.54,Credit Card,CUST10263
TXN0000314,2023-01-03,Kindle Paperwhite,Electronics,West,Offline,1,15058.46,15058.46,Credit Card,CUST08209
TXN0000315,2023-01-03,Basmati Rice 5kg,Grocery,West,Offline,5,806.34,4031.7,Credit Card,CUST08609
TXN0000316,2023-01-03,Water Purifier RO,Appliances,West,Online,1,20157.95,20157.95,Credit Card,CUST07813
TXN0000317,2023-01-03,Apple AirPods Pro,Electronics,West,Offline,1,32130.55,32130.55,Credit Card,CUST08425
TXN0000318,2023-01-03,Silk Saree Premium,Fashion,East,Offline,2,8828.92,17657.84,Net Banking,CUST11778
TXN0000319,2023-01-03,Apple AirPods Pro,Electronics,East,Online,1,22553.47,22553.47,UPI,CUST05163
TXN0000320,2023-01-03,Leather Belt Premium,Accessories,West,Offline,1,1033.47,1033.47,Credit Card,CUST01750
TXN0000321,2023-01-03,Face Wash Gel,Beauty,East,Offline,2,432.85,865.7,UPI,CUST06182
TXN0000322,2023-01-03,Basmati Rice 5kg,Grocery,South,Offline,1,592.89,592.89,Credit Card,CUST04917
TXN0000323,2023-01-03,Apple AirPods Pro,Electronics,West,Offline,1,30377.87,30377.87,UPI,CUST08002
TXN0000324,2023-01-03,Night Cream Premium,Beauty,East,Offline,1,3107.14,3107.14,UPI,CUST11465
TXN0000325,2023-01-03,Kindle Paperwhite,Electronics,West,Offline,2,18562.7,37125.4,Cash,CUST00147
TXN0000326,2023-01-03,LEGO Classic Set,Toys,West,Offline,2,7429.86,14859.72,Credit Card,CUST07068
TXN0000327,2023-01-03,Sticky Notes Bulk Pack,Stationery,East,Online,5,173.76,868.8,Cash,CUST00472
TXN0000328,2023-01-03,Microwave Oven 28L,Appliances,South,Offline,1,11594.06,11594.06,Net Banking,CUST06793
TXN0000329,2023-01-03,Washing Machine 7kg,Appliances,South,Online,1,16647.27,16647.27,Cash,CUST09237
TXN0000330,2023-01-03,Vitamin C Serum 30ml,Beauty,South,Offline,1,1454.81,1454.81,UPI,CUST01013
TXN0000331,2023-01-03,Running Shoes Elite,Fashion,West,Offline,1,7038.23,7038.23,UPI,CUST01107
TXN0000332,2023-01-03,Cooking Oil 5L,Grocery,North,Online,3,586.98,1760.94,Cash,CUST06240
TXN0000333,2023-01-03,Mixed Dry Fruits 1kg,Grocery,East,Offline,4,994.97,3979.88,Cash,CUST10926
TXN0000334,2023-01-03,Travel Pillow Memory Foam,Accessories,West,Offline,2,905.83,1811.66,Cash,CUST07318
TXN0000335,2023-01-03,Vitamin C Serum 30ml,Beauty,West,Online,1,1335.76,1335.76,UPI,CUST07740
TXN0000336,2023-01-03,Honey Raw 500g,Grocery,West,Offline,1,506.17,506.17,Cash,CUST03868
TXN0000337,2023-01-03,Whole Wheat Atta 10kg,Grocery,East,Online,5,592.7,2963.5,Credit Card,CUST10030
TXN0000338,2023-01-03,Wireless Earbuds X1,Electronics,North,Offline,2,6622.05,13244.1,Credit Card,CUST00038
TXN0000339,2023-01-03,Face Wash Gel,Beauty,South,Offline,1,375.95,375.95,Net Banking,CUST05622
TXN0000340,2023-01-03,Cooking Oil 5L,Grocery,North,Online,2,683.64,1367.28,Credit Card,CUST07156
TXN0000341,2023-01-03,Casual T-Shirt 3-Pack,Fashion,North,Online,1,984.45,984.45,Cash,CUST07119
TXN0000342,2023-01-03,"Smart LED TV 55""",Electronics,East,Offline,1,56252.44,56252.44,Net Banking,CUST08598
TXN0000343,2023-01-03,Handbag Leather,Fashion,West,Online,1,7593.81,7593.81,UPI,CUST03319
TXN0000344,2023-01-03,Cooking Oil 5L,Grocery,North,Offline,1,622.6,622.6,Net Banking,CUST04029
TXN0000345,2023-01-03,Whole Wheat Atta 10kg,Grocery,South,Offline,1,439.54,439.54,Credit Card,CUST00294
TXN0000346,2023-01-03,Quinoa 500g,Grocery,West,Online,1,577.18,577.18,UPI,CUST00456
TXN0000347,2023-01-03,Woolen Sweater,Fashion,East,Offline,1,2016.27,2016.27,UPI,CUST04832
TXN0000348,2023-01-03,Cooking Oil 5L,Grocery,North,Offline,4,630.45,2521.8,UPI,CUST00083
TXN0000349,2023-01-03,Cooking Oil 5L,Grocery,West,Offline,1,797.52,797.52,Cash,CUST10291
TXN0000350,2023-01-03,Casual T-Shirt 3-Pack,Fashion,South,Offline,1,1392.08,1392.08,Cash,CUST00645
TXN0000351,2023-01-03,Premium Denim Jacket,Fashion,West,Offline,2,9672.64,19345.28,Cash,CUST11510
TXN0000352,2023-01-03,Spice Combo Pack,Grocery,East,Offline,2,599.65,1199.3,Cash,CUST05491
TXN0000353,2023-01-03,Pen Set Roller 12pc,Stationery,East,Online,4,380.57,1522.28,UPI,CUST02882
TXN0000354,2023-01-03,"iPad Pro 12.9""",Electronics,West,Offline,1,116571.45,116571.45,Net Banking,CUST05510
TXN0000355,2023-01-03,Apple AirPods Pro,Electronics,West,Offline,1,31749.68,31749.68,Net Banking,CUST10699
TXN0000356,2023-01-03,Basmati Rice 5kg,Grocery,South,Online,1,585.19,585.19,UPI,CUST00068
TXN0000357,2023-01-03,Leather Belt Premium,Accessories,North,Online,3,1079.89,3239.67,Net Banking,CUST00181
TXN0000358,2023-01-03,Planner 2025 Hardcover,Stationery,East,Online,1,547.29,547.29,Credit Card,CUST04720
TXN0000359,2023-01-03,Yoga Mat Premium,Sports,South,Offline,1,1303.34,1303.34,UPI,CUST04587
TXN0000360,2023-01-03,Sunscreen SPF 50+ 100ml,Beauty,South,Offline,3,713.24,2139.72,Cash,CUST04461
TXN0000361,2023-01-03,Kindle Paperwhite,Electronics,North,Offline,1,11341.57,11341.57,Credit Card,CUST07755
TXN0000362,2023-01-03,Silk Saree Premium,Fashion,North,Online,1,9222.33,9222.33,Cash,CUST02419
TXN0000363,2023-01-04,Face Wash Gel,Beauty,North,Online,2,383.05,766.1,Credit Card,CUST00054
TXN0000364,2023-01-04,Ergonomic Office Chair,Furniture,North,Offline,1,18331.71,18331.71,Net Banking,CUST11483
TXN0000365,2023-01-04,Dumbbell Set 20kg,Sports,East,Offline,1,4323.89,4323.89,Cash,CUST07391
TXN0000366,2023-01-04,Yoga Mat Premium,Sports,South,Offline,1,2113.57,2113.57,Cash,CUST04731
TXN0000367,2023-01-04,Wireless Earbuds X1,Electronics,North,Online,1,6069.28,6069.28,Credit Card,CUST00097
TXN0000368,2023-01-04,Air Conditioner 1.5T,Appliances,North,Offline,1,31274.05,31274.05,Cash,CUST03937
TXN0000369,2023-01-04,Cooking Oil 5L,Grocery,North,Offline,1,532.75,532.75,Cash,CUST00406
TXN0000370,2023-01-04,Night Cream Premium,Beauty,East,Offline,3,2226.12,6678.36,Credit Card,CUST08108
TXN0000371,2023-01-04,"iPad Pro 12.9""",Electronics,East,Offline,1,104019.04,104019.04,UPI,CUST00926
TXN0000372,2023-01-04,Whole Wheat Atta 10kg,Grocery,South,Offline,2,361.95,723.9,Cash,CUST02559
TXN0000373,2023-01-04,Cooking Oil 5L,Grocery,South,Offline,2,564.17,1128.34,Credit Card,CUST06530
TXN0000374,2023-01-04,Kindle Paperwhite,Electronics,West,Offline,1,14530.98,14530.98,Cash,CUST09331
TXN0000375,2023-01-04,Whole Wheat Atta 10kg,Grocery,East,Offline,1,401.15,401.15,Net Banking,CUST10797
TXN0000376,2023-01-04,Basmati Rice 5kg,Grocery,South,Offline,2,580.6,1161.2,UPI,CUST08491
TXN0000377,2023-01-04,Organic Green Tea,Grocery,South,Offline,5,579.75,2898.75,Credit Card,CUST03532
TXN0000378,2023-01-04,Night Cream Premium,Beauty,East,Offline,1,3069.12,3069.12,Cash,CUST00156
TXN0000379,2023-01-04,MacBook Air M3,Electronics,North,Offline,1,91924.29,91924.29,UPI,CUST01981
TXN0000380,2023-01-04,Pen Set Roller 12pc,Stationery,East,Offline,2,353.29,706.58,Net Banking,CUST05464
TXN0000381,2023-01-04,Board Game Family,Toys,West,Online,2,1759.72,3519.44,UPI,CUST10705
TXN0000382,2023-01-04,Sports Sneakers Pro,Fashion,South,Offline,3,6265.08,18795.24,UPI,CUST01027
TXN0000383,2023-01-04,Modular Bookshelf,Furniture,East,Offline,1,8034.96,8034.96,Credit Card,CUST09857
TXN0000384,2023-01-04,Ethnic Kurta Set,Fashion,East,Online,2,3587.97,7175.94,UPI,CUST02569
TXN0000385,2023-01-04,Sunscreen SPF 50+ 100ml,Beauty,West,Offline,1,983.61,983.61,Credit Card,CUST06935
TXN0000386,2023-01-04,Kindle Paperwhite,Electronics,East,Offline,2,16960.23,33920.46,UPI,CUST04070
TXN0000387,2023-01-04,Spice Combo Pack,Grocery,North,Online,1,410.79,410.79,Credit Card,CUST00364
TXN0000388,2023-01-04,Football Official,Sports,West,Online,2,2656.27,5312.54,Credit Card,CUST00455
TXN0000389,2023-01-04,Pen Set Roller 12pc,Stationery,East,Offline,1,359.59,359.59,UPI,CUST01527
TXN0000390,2023-01-04,Spice Combo Pack,Grocery,East,Offline,5,665.29,3326.45,Net Banking,CUST02128
TXN0000391,2023-01-04,Woolen Sweater,Fashion,South,Offline,1,4116.52,4116.52,UPI,CUST04550
TXN0000392,2023-01-04,Organic Green Tea,Grocery,East,Online,2,814.86,1629.72,UPI,CUST00422
TXN0000393,2023-01-04,Organic Green Tea,Grocery,East,Online,4,747.12,2988.48,UPI,CUST10963
TXN0000394,2023-01-04,Pen Set Roller 12pc,Stationery,East,Offline,2,196.31,392.62,UPI,CUST00808
TXN0000395,2023-01-04,Swimming Goggles,Sports,West,Online,1,999.67,999.67,Credit Card,CUST00375
TXN0000396,2023-01-04,Organic Green Tea,Grocery,West,Offline,3,456.84,1370.52,Credit Card,CUST11597
TXN0000397,2023-01-04,Kindle Paperwhite,Electronics,North,Online,1,8664.82,8664.82,Credit Card,CUST02010
TXN0000398,2023-01-04,Foundation HD Liquid,Beauty,South,Offline,1,958.85,958.85,Net Banking,CUST00075
TXN0000399,2023-01-04,"Smart LED TV 55""",Electronics,West,Offline,2,98705.18,197410.36,Credit Card,CUST07919
TXN0000400,2023-01-04,Samsung Galaxy S24,Electronics,West,Offline,1,108036.96,108036.96,Net Banking,CUST08253
TXN0000401,2023-01-04,Sports Sneakers Pro,Fashion,West,Online,3,6437.19,19311.57,Credit Card,CUST06889
TXN0000402,2023-01-04,Basmati Rice 5kg,Grocery,West,Offline,1,617.22,617.22,Cash,CUST05640
TXN0000403,2023-01-04,Bedside Table Pair,Furniture,West,Offline,1,6722.33,6722.33,Cash,CUST04065
TXN0000404,2023-01-04,Ethnic Kurta Set,Fashion,South,Online,1,1281.13,1281.13,Cash,CUST00482
TXN0000405,2023-01-04,Cycling Helmet,Sports,North,Offline,1,2297.18,2297.18,Cash,CUST10321
TXN0000406,2023-01-04,Kindle Paperwhite,Electronics,South,Online,1,12761.68,12761.68,Net Banking,CUST00155
TXN0000407,2023-01-04,Sunscreen SPF 50+ 100ml,Beauty,West,Offline,1,1127.77,1127.77,Credit Card,CUST10629
TXN0000408,2023-01-04,Spice Combo Pack,Grocery,West,Offline,5,1016.51,5082.55,UPI,CUST00335
TXN0000409,2023-01-04,Room Heater 2000W,Appliances,East,Offline,1,3073.42,3073.42,UPI,CUST09822
TXN0000410,2023-01-04,Handbag Leather,Fashion,South,Online,1,5801.82,5801.82,Net Banking,CUST00074
TXN0000411,2023-01-04,Washing Machine 7kg,Appliances,South,Offline,2,26033.63,52067.26,Credit Card,CUST01484
TXN0000412,2023-01-04,Vitamin C Serum 30ml,Beauty,West,Offline,1,1757.84,1757.84,Cash,CUST04603
TXN0000413,2023-01-04,Vitamin C Serum 30ml,Beauty,East,Online,2,1931.59,3863.18,UPI,CUST09153
TXN0000414,2023-01-04,Basmati Rice 5kg,Grocery,West,Online,3,825.29,2475.87,Net Banking,CUST10818
TXN0000415,2023-01-04,Ethnic Kurta Set,Fashion,East,Offline,2,3239.39,6478.78,Credit Card,CUST10541
TXN0000416,2023-01-04,Honey Raw 500g,Grocery,East,Online,2,731.25,1462.5,Credit Card,CUST02891
TXN0000417,2023-01-04,Air Purifier HEPA,Appliances,North,Online,1,12833.12,12833.12,Net Banking,CUST05738
TXN0000418,2023-01-04,Refrigerator 300L,Appliances,West,Offline,1,47592.97,47592.97,Net Banking,CUST01422
TXN0000419,2023-01-04,Electric Kettle 1.5L,Appliances,North,Online,1,1527.21,1527.21,UPI,CUST07706
TXN0000420,2023-01-04,Basmati Rice 5kg,Grocery,West,Offline,1,660.33,660.33,Cash,CUST00953
TXN0000421,2023-01-04,Backpack 40L,Accessories,South,Offline,1,2900.64,2900.64,Cash,CUST11373
TXN0000422,2023-01-04,File Cabinet Organizer,Stationery,West,Online,1,795.93,795.93,Credit Card,CUST06305
TXN0000423,2023-01-04,Sunscreen SPF 50+ 100ml,Beauty,East,Online,1,708.16,708.16,Credit Card,CUST00974
TXN0000424,2023-01-04,Sony WH-1000XM5,Electronics,South,Offline,1,26493.42,26493.42,UPI,CUST06639
TXN0000425,2023-01-04,Wireless Earbuds X1,Electronics,West,Offline,1,3769.83,3769.83,Credit Card,CUST04575
TXN0000426,2023-01-04,Cooking Oil 5L,Grocery,North,Offline,1,519.32,519.32,Credit Card,CUST05469
TXN0000427,2023-01-04,Kindle Paperwhite,Electronics,South,Offline,1,10770.03,10770.03,UPI,CUST01153
TXN0000428,2023-01-04,Dumbbell Set 20kg,Sports,East,Online,1,3515.27,3515.27,UPI,CUST05697
TXN0000429,2023-01-04,Basmati Rice 5kg,Grocery,East,Offline,2,585.14,1170.28,Net Banking,CUST01575
TXN0000430,2023-01-04,Perfume Luxury 100ml,Beauty,West,Offline,3,5435.03,16305.09,UPI,CUST08731
TXN0000431,2023-01-04,Sony WH-1000XM5,Electronics,West,Offline,1,39944.49,39944.49,UPI,CUST08936
TXN0000432,2023-01-04,"iPad Pro 12.9""",Electronics,East,Offline,1,113054.54,113054.54,Net Banking,CUST07060
TXN0000433,2023-01-04,Cricket Bat SS,Sports,East,Offline,1,3167.09,3167.09,Credit Card,CUST04904
TXN0000434,2023-01-04,Basmati Rice 5kg,Grocery,South,Online,1,450.35,450.35,Net Banking,CUST00613
TXN0000435,2023-01-04,Ethnic Kurta Set,Fashion,South,Offline,1,2936.02,2936.02,Credit Card,CUST04746
TXN0000436,2023-01-04,Night Cream Premium,Beauty,East,Offline,1,3274.51,3274.51,UPI,CUST08919
TXN0000437,2023-01-04,Basmati Rice 5kg,Grocery,South,Online,2,489.79,979.58,UPI,CUST00114
TXN0000438,2023-01-04,"iPad Pro 12.9""",Electronics,East,Offline,2,114967.35,229934.7,UPI,CUST01877
TXN0000439,2023-01-04,Handbag Leather,Fashion,West,Online,1,10742.7,10742.7,Cash,CUST00341
TXN0000440,2023-01-04,Basmati Rice 5kg,Grocery,North,Offline,2,511.27,1022.54,Credit Card,CUST01161
TXN0000441,2023-01-04,Microwave Oven 28L,Appliances,South,Online,1,7071.5,7071.5,Credit Card,CUST08846
TXN0000442,2023-01-04,Silk Saree Premium,Fashion,West,Online,2,9698.57,19397.14,Credit Card,CUST04353
TXN0000443,2023-01-04,Whole Wheat Atta 10kg,Grocery,South,Online,3,462.19,1386.57,Cash,CUST07083
TXN0000444,2023-01-04,Science Kit Kids,Toys,North,Offline,1,701.43,701.43,UPI,CUST06571
TXN0000445,2023-01-04,Cooking Oil 5L,Grocery,East,Offline,1,954.5,954.5,Cash,CUST07692
TXN0000446,2023-01-04,Planner 2025 Hardcover,Stationery,West,Online,2,988.63,1977.26,Cash,CUST09008
TXN0000447,2023-01-04,Sketch Pencil Set,Stationery,East,Online,3,578.81,1736.43,Credit Card,CUST03610
TXN0000448,2023-01-04,Basmati Rice 5kg,Grocery,West,Offline,1,864.71,864.71,Cash,CUST00452
TXN0000449,2023-01-04,Vitamin C Serum 30ml,Beauty,South,Online,1,1162.78,1162.78,UPI,CUST04530
TXN0000450,2023-01-04,iPhone 15 Pro,Electronics,East,Offline,1,135903.92,135903.92,UPI,CUST00266
TXN0000451,2023-01-04,Hair Growth Oil 200ml,Beauty,North,Online,1,634.16,634.16,UPI,CUST09779
TXN0000452,2023-01-04,Lipstick Matte Collection,Beauty,South,Offline,1,553.16,553.16,UPI,CUST00320
TXN0000453,2023-01-04,Kindle Paperwhite,Electronics,West,Offline,1,18810.33,18810.33,Cash,CUST00001
TXN0000454,2023-01-04,Samsung Galaxy S24,Electronics,West,Online,1,77246.94,77246.94,Net Banking,CUST07397
TXN0000455,2023-01-04,Lipstick Matte Collection,Beauty,West,Offline,2,1116.1,2232.2,Credit Card,CUST02966
TXN0000456,2023-01-04,Kindle Paperwhite,Electronics,West,Offline,1,19231.37,19231.37,Cash,CUST00337
TXN0000457,2023-01-04,Ergonomic Office Chair,Furniture,East,Offline,1,9981.85,9981.85,Net Banking,CUST07798
